subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path,exclude_primary,exclusion_reason,stimulus,valence,arousal,valence_label_fixed5,arousal_label_fixed5,quadrant_label_fixed5,valence_binary_eligible_fixed5,arousal_binary_eligible_fixed5,quadrant_label_eligible_fixed5,label_source,subject_relative_label_status,include_primary,include_pass_review_ablation,retain_for_analysis,include_excluded_trial_ablation,include_primary_valence_binary,include_primary_arousal_binary,include_primary_quadrant,primary_exclusion_reason,split_group
sub-mit003,3,24,46.0,50.0,1000,pass,,105.91523715934754,174.82789567676605,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-03_eeg.fif,False,,8.m4v,7.01,6.0,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-03
sub-mit003,3,25,48.0,52.0,1000,pass,,82.54737070223246,164.9647060044026,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-03_eeg.fif,False,,8.m4v,7.01,6.0,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-03
sub-mit003,3,26,50.0,54.0,1000,pass,,78.90578440771564,148.41031609258513,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-03_eeg.fif,False,,8.m4v,7.01,6.0,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-03
sub-mit003,3,27,52.0,56.0,1000,pass,,293.1221916427501,360.6260824635301,0.000390625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-03_eeg.fif,False,,8.m4v,7.01,6.0,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-03
sub-mit003,3,28,54.0,58.0,1000,pass,,293.1221916427501,360.6260824635301,0.000390625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-03_eeg.fif,False,,8.m4v,7.01,6.0,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-03
sub-mit003,3,29,56.0,60.0,1000,pass,,128.93409696451175,219.10398046488203,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-03_eeg.fif,False,,8.m4v,7.01,6.0,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-03
sub-mit003,4,1,0.0,4.0,1000,review,amplitude_warning,312.960570498913,574.9444260386392,0.001140625,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-04
sub-mit003,4,2,2.0,6.0,1000,pass,,298.50756760571585,574.9444260386392,0.0003515625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,3,4.0,8.0,1000,pass,,249.47059568362383,342.77513798955647,9.375e-05,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,4,6.0,10.0,1000,pass,,98.08594488175132,170.0851741311231,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,5,8.0,12.0,1000,pass,,98.08594488175132,162.4101100635867,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,6,10.0,14.0,1000,pass,,130.61671414776356,214.4011606525368,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,7,12.0,16.0,1000,pass,,130.61671414776356,214.4011606525368,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,8,14.0,18.0,1000,pass,,105.16339847716372,154.30251654767946,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,9,16.0,20.0,1000,pass,,105.16339847716372,154.30251654767946,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,10,18.0,22.0,1000,pass,,61.8780287134019,102.77612278739022,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,11,20.0,24.0,1000,pass,,117.0676495457412,173.42502931678257,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,12,22.0,26.0,1000,pass,,117.0676495457412,173.42502931678257,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,13,24.0,28.0,1000,pass,,86.82905556691053,118.48032730706711,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,14,26.0,30.0,1000,pass,,55.27230821006021,97.016204589042,0.0,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,15,28.0,32.0,1000,pass,,59.36019882473928,95.76657080313451,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,16,30.0,34.0,1000,pass,,361.663420717747,422.33454788390304,0.000265625,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,17,32.0,36.0,1000,pass,,361.663420717747,422.33454788390304,0.000265625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,18,34.0,38.0,1000,pass,,72.01052838264401,104.98772022443345,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,19,36.0,40.0,1000,pass,,449.7016590208625,526.2771593158092,0.000734375,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,20,38.0,42.0,1000,review,variance_outliers,449.7016590208625,526.2771593158092,0.000734375,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-04
sub-mit003,4,21,40.0,44.0,1000,pass,,47.104442477508265,87.12286354956717,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,22,42.0,46.0,1000,pass,,48.96572100674453,91.709415204247,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,23,44.0,48.0,1000,pass,,58.25175079897339,106.15526172539194,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,24,46.0,50.0,1000,pass,,85.0782010791435,153.55078849171605,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,25,48.0,52.0,1000,pass,,85.0782010791435,153.55078849171605,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,26,50.0,54.0,1000,pass,,329.5815421366366,388.46745965153815,0.0003515625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,27,52.0,56.0,1000,pass,,329.5815421366366,388.46745965153815,0.0003515625,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,28,54.0,58.0,1000,pass,,62.67383941085557,114.47860307400644,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-04
sub-mit003,4,29,56.0,60.0,1000,review,amplitude_warning,263.2602532415818,278.0698263777141,0.0014453125,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-04_eeg.fif,False,,4.mp4,1.05,7.1,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-04
sub-mit003,5,1,0.0,4.0,1000,review,amplitude_warning,374.1149587722474,450.38876992000655,0.00509375,0,0,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-05
sub-mit003,5,2,2.0,6.0,1000,pass,,92.99432349568065,140.23029673457555,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,3,4.0,8.0,1000,pass,,62.00320418916008,117.29743546435049,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,4,6.0,10.0,1000,pass,,62.00320418916008,117.29743546435049,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,5,8.0,12.0,1000,pass,,57.34539398973829,111.74945040145352,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,6,10.0,14.0,1000,pass,,59.01006302240063,116.35545701213891,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,7,12.0,16.0,1000,pass,,283.41116261453374,323.79619135168264,0.0002578125,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,8,14.0,18.0,1000,pass,,283.41116261453374,348.45382602453554,0.0002578125,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,9,16.0,20.0,1000,pass,,426.76660048501793,491.8092638950197,0.0005546875,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,10,18.0,22.0,1000,pass,,426.76660048501793,489.4907061616157,0.0005546875,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,11,20.0,24.0,1000,pass,,95.44009375317756,152.84389457260235,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,12,22.0,26.0,1000,pass,,476.8819262862232,526.7472597174543,0.0006484375,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,13,24.0,28.0,1000,pass,,476.8819262862232,524.3746477239329,0.0006484375,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,14,26.0,30.0,1000,pass,,79.1244428544292,141.7006031273478,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,15,28.0,32.0,1000,pass,,79.1244428544292,141.7006031273478,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,16,30.0,34.0,1000,pass,,79.51589945744477,143.85249292294017,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,17,32.0,36.0,1000,pass,,115.39881867837256,160.14373738864467,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,18,34.0,38.0,1000,pass,,115.39881867837256,161.16527898152452,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,19,36.0,40.0,1000,pass,,62.566535791741714,116.64314622039694,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,20,38.0,42.0,1000,pass,,66.12072737212371,124.65436522482877,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,21,40.0,44.0,1000,pass,,66.12072737212371,124.65436522482877,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,22,42.0,46.0,1000,pass,,52.06871019568758,89.40916038827723,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,23,44.0,48.0,1000,pass,,52.06871019568758,94.2308194642385,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,24,46.0,50.0,1000,pass,,54.60256181282538,102.5777890476566,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,25,48.0,52.0,1000,pass,,61.037250364694586,120.89085357661588,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,26,50.0,54.0,1000,pass,,61.037250364694586,120.89085357661588,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,27,52.0,56.0,1000,pass,,50.502044550228966,94.78208517939942,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,5,28,54.0,58.0,1000,review,variance_outliers,67.37187940753907,115.24957246292904,0.0,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-05
sub-mit003,5,29,56.0,60.0,1000,pass,,71.94257336572575,115.24957246292904,0.0,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-05_eeg.fif,False,,15.mp4,1.0,7.95,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-05
sub-mit003,6,1,0.0,4.0,1000,pass,,246.14143309437293,369.7319631778447,0.0005625,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,2,2.0,6.0,1000,pass,,485.6509387152555,581.2225098240581,0.0009453125,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,3,4.0,8.0,1000,pass,,485.6509387152555,581.2225098240581,0.0009453125,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,4,6.0,10.0,1000,pass,,89.86297584733654,169.45570330751704,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,5,8.0,12.0,1000,review,variance_outliers,320.29464640813063,384.6971578422096,0.0003046875,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,6,10.0,14.0,1000,review,amplitude_warning,586.611448714261,683.7531034372636,0.002625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,7,12.0,16.0,1000,review,amplitude_warning,586.611448714261,683.7531034372636,0.0023203125,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,8,14.0,18.0,1000,pass,,165.55953937692422,270.55517509816383,0.0,0,2,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,9,16.0,20.0,1000,pass,,134.26751675085086,212.14801734767852,0.0,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,10,18.0,22.0,1000,review,amplitude_warning,536.9700303825623,1024.023831643104,0.0041015625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,11,20.0,24.0,1000,review,variance_outliers;amplitude_warning,536.9700303825623,1024.023831643104,0.008078125,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,12,22.0,26.0,1000,review,variance_outliers;amplitude_warning,472.4358508579954,729.2636700337862,0.0039765625,0,7,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,13,24.0,28.0,1000,pass,,105.92601749379298,161.67810780713404,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,14,26.0,30.0,1000,review,variance_outliers,443.3055408729486,493.6392657214541,0.000703125,0,8,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,15,28.0,32.0,1000,review,variance_outliers,443.3055408729486,500.445936846847,0.000703125,0,6,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,16,30.0,34.0,1000,review,amplitude_warning,641.9489119534536,721.2850170998289,0.0017890625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,17,32.0,36.0,1000,review,amplitude_warning,641.9489119534536,721.2850170998289,0.0017890625,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit003_trial-06
sub-mit003,6,18,34.0,38.0,1000,pass,,147.29197655683444,232.18228853733123,0.0,0,1,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,19,36.0,40.0,1000,pass,,147.29197655683444,232.18228853733123,0.0,0,3,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,20,38.0,42.0,1000,pass,,448.997435389828,501.2728945473959,0.0007265625,0,5,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
sub-mit003,6,21,40.0,44.0,1000,pass,,448.997435389828,495.31442517157046,0.0007265625,0,4,data/processed/sub-mit003/trials/sub-mit003_trial-06_eeg.fif,False,,17.mp4,4.42,7.53,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit003_trial-06
