subject,trial,window_index,start_seconds,end_seconds,samples,status,issues,max_abs_uv,max_peak_to_peak_uv,over_200uv_fraction,flat_channels,variance_outlier_channels,source_path,exclude_primary,exclusion_reason,stimulus,valence,arousal,valence_label_fixed5,arousal_label_fixed5,quadrant_label_fixed5,valence_binary_eligible_fixed5,arousal_binary_eligible_fixed5,quadrant_label_eligible_fixed5,label_source,subject_relative_label_status,include_primary,include_pass_review_ablation,retain_for_analysis,include_excluded_trial_ablation,include_primary_valence_binary,include_primary_arousal_binary,include_primary_quadrant,primary_exclusion_reason,split_group
sub-mit121,3,26,50.0,54.0,1000,pass,,127.65348783688562,248.78629240166012,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,False,,5.mp4,4.02,6.04,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-03
sub-mit121,3,27,52.0,56.0,1000,pass,,86.25308968701704,129.08077207400473,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,False,,5.mp4,4.02,6.04,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-03
sub-mit121,3,28,54.0,58.0,1000,pass,,49.34521090446805,79.67322138697922,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,False,,5.mp4,4.02,6.04,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-03
sub-mit121,3,29,56.0,60.0,1000,pass,,59.13663849205176,96.59897970606218,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,False,,5.mp4,4.02,6.04,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-03
sub-mit121,4,1,0.0,4.0,1000,pass,,375.1377554005245,490.2840182323666,0.000484375,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,2,2.0,6.0,1000,pass,,73.75566845392156,115.07614869627706,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,3,4.0,8.0,1000,pass,,51.693836081643816,97.10963033953854,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,4,6.0,10.0,1000,pass,,52.57270418245223,102.24462101871262,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,5,8.0,12.0,1000,pass,,60.8266294850994,91.96409583714892,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,6,10.0,14.0,1000,review,variance_outliers,435.674223753544,496.50085323864334,0.00096875,0,6,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,7,12.0,16.0,1000,review,variance_outliers,435.674223753544,478.01807664346217,0.00096875,0,6,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,8,14.0,18.0,1000,pass,,53.88294206366568,90.18400550961196,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,9,16.0,20.0,1000,review,variance_outliers,386.5510244146775,440.284128984825,0.00065625,0,8,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,10,18.0,22.0,1000,review,variance_outliers,386.5510244146775,440.284128984825,0.00065625,0,9,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,11,20.0,24.0,1000,pass,,65.65036757106516,102.18108342121678,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,12,22.0,26.0,1000,pass,,65.65036757106516,111.24060030508198,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,13,24.0,28.0,1000,review,variance_outliers,322.05682291735343,366.6141538900621,0.000296875,0,8,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,14,26.0,30.0,1000,review,variance_outliers,322.05682291735343,371.0917387176244,0.000296875,0,7,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,15,28.0,32.0,1000,pass,,59.02442917226671,108.0593449725377,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,16,30.0,34.0,1000,pass,,56.97595963398156,88.21765686650522,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,17,32.0,36.0,1000,pass,,56.97595963398156,95.62479376491824,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,18,34.0,38.0,1000,pass,,44.465068704875165,86.70151116415636,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,19,36.0,40.0,1000,pass,,45.81568897124057,90.28075767611574,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,20,38.0,42.0,1000,pass,,52.42547212715989,97.51419805702298,0.0,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,21,40.0,44.0,1000,pass,,52.42547212715989,98.9069783574616,0.0,0,5,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,22,42.0,46.0,1000,pass,,49.57704913020108,78.64072016888291,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,23,44.0,48.0,1000,pass,,153.53813132622068,188.3852076542559,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,24,46.0,50.0,1000,pass,,153.53813132622068,188.3852076542559,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,25,48.0,52.0,1000,pass,,235.52197206161415,302.7315513596997,1.5625e-05,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,26,50.0,54.0,1000,review,amplitude_warning,520.4856554241813,577.7244286256146,0.001140625,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,27,52.0,56.0,1000,review,amplitude_warning,520.4856554241813,563.1561722842221,0.001125,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,4,28,54.0,58.0,1000,pass,,216.25320379971623,239.46114288907103,0.000140625,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-04
sub-mit121,4,29,56.0,60.0,1000,review,variance_outliers,225.50897159861333,415.9845723139977,0.000375,0,6,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,False,,15.mp4,4.98,5.91,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-04
sub-mit121,5,1,0.0,4.0,1000,pass,,120.45474212752164,188.82025861751296,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,2,2.0,6.0,1000,pass,,120.45474212752164,182.75210525148592,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,3,4.0,8.0,1000,pass,,81.30133799053463,123.83253066269472,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,4,6.0,10.0,1000,pass,,81.30133799053463,122.78785293095729,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,5,8.0,12.0,1000,pass,,74.69916515564101,110.67844362925518,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,6,10.0,14.0,1000,pass,,333.29473792804293,407.993903083684,0.0004140625,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,7,12.0,16.0,1000,pass,,333.29473792804293,384.9003591356419,0.0004140625,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,8,14.0,18.0,1000,pass,,68.00402051922433,103.500243879312,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,9,16.0,20.0,1000,pass,,54.25076280248312,87.32551934129184,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,10,18.0,22.0,1000,pass,,54.25076280248312,87.32551934129184,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,11,20.0,24.0,1000,pass,,50.33739077256851,81.92859247503496,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,12,22.0,26.0,1000,pass,,50.33739077256851,82.26511934491285,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,13,24.0,28.0,1000,pass,,54.766750197420606,93.55424094421817,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,14,26.0,30.0,1000,pass,,54.766750197420606,93.55424094421817,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,15,28.0,32.0,1000,pass,,45.81682956572011,83.71577813946806,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,16,30.0,34.0,1000,pass,,45.21540058164287,80.22789362678975,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,17,32.0,36.0,1000,pass,,45.21540058164287,89.68619514709928,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,18,34.0,38.0,1000,pass,,64.65451796420444,110.3148686484837,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,19,36.0,40.0,1000,pass,,64.65451796420444,110.3148686484837,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,20,38.0,42.0,1000,pass,,53.27456270118802,103.6331860786834,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,21,40.0,44.0,1000,pass,,68.54307538846881,113.43223543138458,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,22,42.0,46.0,1000,review,variance_outliers,379.4865102723574,429.2003124844886,0.000625,0,8,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-05
sub-mit121,5,23,44.0,48.0,1000,review,variance_outliers,379.4865102723574,429.2003124844886,0.000625,0,9,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-05
sub-mit121,5,24,46.0,50.0,1000,pass,,52.53641878215321,98.59881948372792,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,25,48.0,52.0,1000,pass,,52.53641878215321,74.25192241995379,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,26,50.0,54.0,1000,pass,,55.36023698181087,79.28300646792047,0.0,0,0,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,27,52.0,56.0,1000,pass,,61.37210448982572,117.01137894651802,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,28,54.0,58.0,1000,pass,,61.37210448982572,117.01137894651802,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,5,29,56.0,60.0,1000,pass,,45.76989734537962,87.03477837522902,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,False,,24.mp4,1.95,7.03,low,high,LVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-05
sub-mit121,6,1,0.0,4.0,1000,review,amplitude_warning,612.83465421446,681.1835920301768,0.0016015625,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-06
sub-mit121,6,2,2.0,6.0,1000,review,amplitude_warning,612.83465421446,664.943754424694,0.0011484375,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-06
sub-mit121,6,3,4.0,8.0,1000,pass,,63.6096494976042,120.36923950322578,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,4,6.0,10.0,1000,pass,,64.70193465109644,120.36923950322578,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,5,8.0,12.0,1000,review,variance_outliers,370.4149770921358,438.0581196215486,0.00046875,0,6,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-06
sub-mit121,6,6,10.0,14.0,1000,review,variance_outliers,370.4149770921358,438.0581196215486,0.00046875,0,9,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-06
sub-mit121,6,7,12.0,16.0,1000,review,variance_outliers,433.5754688760303,500.4330431701218,0.0008671875,0,6,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,False,True,True,False,False,False,False,window_qc_review,sub-mit121_trial-06
sub-mit121,6,8,14.0,18.0,1000,pass,,433.5754688760303,500.4330431701218,0.0008671875,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,9,16.0,20.0,1000,pass,,52.53539262859135,100.77756474800252,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,10,18.0,22.0,1000,pass,,52.53539262859135,103.76391193894904,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,11,20.0,24.0,1000,pass,,130.49723782970582,249.6823495283041,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,12,22.0,26.0,1000,pass,,130.49723782970582,253.39627011218903,0.0,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,13,24.0,28.0,1000,pass,,155.3678432356636,278.2668755181468,0.0,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,14,26.0,30.0,1000,pass,,155.3678432356636,292.7813408135325,0.0,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,15,28.0,32.0,1000,pass,,137.41349757786895,260.26605158898514,0.0,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,16,30.0,34.0,1000,pass,,317.49026409099224,576.3418259374548,4.6875e-05,0,3,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,17,32.0,36.0,1000,pass,,384.03521631556055,576.3418259374548,0.000203125,0,5,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,18,34.0,38.0,1000,pass,,417.0834340055593,484.4443499731847,0.0005859375,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,19,36.0,40.0,1000,pass,,417.0834340055593,484.4443499731847,0.0004296875,0,4,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,20,38.0,42.0,1000,pass,,167.03727679995112,320.6103507530367,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,21,40.0,44.0,1000,pass,,119.974471742992,220.41422216079275,0.0,0,2,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
sub-mit121,6,22,42.0,46.0,1000,pass,,59.0905188022268,103.22257969544272,0.0,0,1,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,False,,neutral_2.mp4,5.27,5.33,high,high,HVHA,True,True,True,self_report,derive_inside_training_fold,True,True,True,False,True,True,True,,sub-mit121_trial-06
